File,Foraging (Y/N),Seal_Presence,Date,File_Timestamp,Time_In_1,Time_Out_1,Time_In_2,Time_Out_2,Time_In_3,Time_Out_3,Time_In_4,Time_Out_4,Time_In_5,Time_Out_5,Time_In_6,Time_Out_6,Cumulative_Time_m,Cumulative_Time_s,TAST_Status,Notes
May_23_2025_131113_1564,,N,6/1/25, 4:11:54 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1565,,N,6/1/25, 4:19:40 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1566,,N,6/1/25, 4:27:38 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1567,N,Y,6/1/25, 4:35:52 AM,11:27:39,11:27:56,,,,,,,,,,,0:00:18,17.5,OFF,
May_23_2025_131113_1568,,N,6/1/25, 4:44:22 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1569,,N,6/1/25, 4:52:44 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1570,,N,6/1/25, 5:01:14 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1571,,N,6/1/25, 5:09:32 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1572,,N,6/1/25, 5:17:52 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1573,,N,6/1/25, 5:26:38 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1574,,N,6/1/25, 5:35:02 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1575,,N,6/1/25, 5:43:26 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1576,,N,6/1/25, 5:51:50 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1577,,N,6/1/25, 6:00:12 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1578,,N,6/1/25, 6:08:38 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1579,,N,6/1/25, 6:17:06 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1580,,N,6/1/25, 6:25:28 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1581,,N,6/1/25, 6:33:34 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1582,,N,6/1/25, 6:41:36 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1583,,N,6/1/25, 6:49:44 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1584,N,Y,6/1/25, 6:58:16 AM,13:57:13,13:57:19,,,,,,,,,,,0:00:07,6.5,OFF,
May_23_2025_131113_1585,,N,6/1/25, 7:06:42 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1586,,N,6/1/25, 7:15:10 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1587,,N,6/1/25, 7:23:36 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1588,,N,6/1/25, 7:32:00 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1589,,N,6/1/25, 7:40:08 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1590,,N,6/1/25, 7:48:18 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1591,,N,6/1/25, 7:56:28 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1592,,N,6/1/25, 8:04:18 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1593,,N,6/1/25, 8:12:16 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1594,,N,6/1/25, 8:20:04 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1595,,N,6/1/25, 8:28:08 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1596,,N,6/1/25, 8:36:06 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1597,,N,6/1/25, 8:44:00 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1598,,N,6/1/25, 8:52:12 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1599,,N,6/1/25, 9:00:04 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1600,,N,6/1/25, 9:08:06 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1712,N,Y,6/2/25, 12:02:54 AM,6:55:51,6:56:11,,,,,,,,,,,0:00:20,20,OFF,
May_23_2025_131113_1713,Y,Y,6/2/25, 12:10:10 AM,7:07:32,7:07:42,,,,,,,,,,,0:00:10,10,OFF,
May_23_2025_131113_1714,,N,6/2/25, 12:18:10 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1715,Y,Y,6/2/25, 12:25:46 AM,7:24:27,7:24:35,,,,,,,,,,,0:00:08,8,OFF,
May_23_2025_131113_1716,,N,6/2/25, 12:32:54 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1717,,N,6/2/25, 12:39:58 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1718,N,Y,6/2/25, 12:47:44 AM,7:40:13,7:40:24,7:45:34,7:45:40,,,,,,,,,0:00:17,17,OFF,
May_23_2025_131113_1719,N,Y,6/2/25, 12:55:54 AM,7:48:45,7:48:55,,,,,,,,,,,0:00:10,10,OFF,
May_23_2025_131113_1720,N,Y,6/2/25, 1:04:16 AM,7:56:15,7:56:26,7:57:12,7:57:27,,,,,,,,,0:00:26,26,OFF,
May_23_2025_131113_1721,N,Y,6/2/25, 1:12:42 AM,8:04:40,8:05:11,,,,,,,,,,,0:00:31,31,OFF,
May_23_2025_131113_1722,N,Y,6/2/25, 1:20:48 AM,8:19:52,8:20:03,,,,,,,,,,,0:00:11,11,OFF,
May_23_2025_131113_1723,N,Y,6/2/25, 1:28:48 AM,8:20:57,8:21:07,8:21:23,8:21:39,,,,,,,,,0:00:26,26,OFF,
May_23_2025_131113_1724,N,Y,6/2/25, 1:36:56 AM,8:29:37,8:30:45,,,,,,,,,,,0:01:08,68,OFF,
May_23_2025_131113_1725,,N,6/2/25, 1:45:02 AM,,,,,,,,,,,,,0,0,OFF,Another large object but it does not move so I called it not a seal
May_23_2025_131113_1726,,N,6/2/25, 1:53:04 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1727,,N,6/2/25, 2:01:04 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1728,,N,6/2/25, 2:08:56 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1729,,N,6/2/25, 2:16:54 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1730,,N,6/2/25, 2:25:04 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1731,,N,6/2/25, 2:33:20 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1732,,N,6/2/25, 2:41:42 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1733,,N,6/2/25, 2:50:00 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1734,,N,6/2/25, 2:58:18 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1735,,N,6/2/25, 3:06:38 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1736,,N,6/2/25, 3:15:00 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1737,,N,6/2/25, 3:23:22 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1738,,N,6/2/25, 3:31:38 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1739,,N,6/2/25, 3:40:02 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1740,,N,6/2/25, 3:48:24 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1741,,N,6/2/25, 3:56:26 AM,,,,,,,,,,,,,0,0,OFF,A lot of debris around the blueview
May_23_2025_131113_1742,,N,6/2/25, 4:04:32 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1743,,N,6/2/25, 4:12:24 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1744,,N,6/2/25, 4:20:00 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1745,,N,6/2/25, 4:27:32 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1746,,N,6/2/25, 4:35:56 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1747,Y,Y,6/2/25, 4:44:12 AM,11:40:51,11:41:14,11:40:52,11:41:12,11:41:14,11:41:35,11:43:03,11:43:27,,,,,0:01:28,88,OFF,
May_23_2025_131113_1748,Y,Y,6/2/25, 4:52:38 AM,11:45:42,11:46:34,,,,,,,,,,,0:00:52,52,OFF,
May_23_2025_131113_1749,Y,Y,6/2/25, 5:00:56 AM,11:55:12,11:55:37,11:56:49,11:57:03,,,,,,,,,0:00:39,39,OFF,
May_23_2025_131113_1750,Y,Y,6/2/25, 5:09:20 AM,12:06:05,12:06:39,,,,,,,,,,,0:00:34,34,OFF,
May_23_2025_131113_1751,,N,6/2/25, 5:17:48 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1752,,N,6/2/25, 5:26:20 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1753,,N,6/2/25, 5:34:52 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1754,,N,6/2/25, 5:43:24 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1755,,N,6/2/25, 5:51:50 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1756,,N,6/2/25, 6:00:10 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1757,,N,6/2/25, 6:08:34 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1758,,N,6/2/25, 6:17:06 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1759,,N,6/2/25, 6:25:34 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1760,,N,6/2/25, 6:33:56 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1761,,N,6/2/25, 6:42:12 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1762,,N,6/2/25, 6:50:18 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1763,,N,6/2/25, 6:58:16 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1764,,N,6/2/25, 7:06:16 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1765,,N,6/2/25, 7:14:10 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1766,,N,6/2/25, 7:22:02 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1767,,N,6/2/25, 7:29:54 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1768,,N,6/2/25, 7:37:46 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1769,,N,6/2/25, 7:45:36 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1770,,N,6/2/25, 7:53:30 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1771,,N,6/2/25, 8:01:48 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1772,,N,6/2/25, 8:09:54 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1773,,N,6/2/25, 8:17:50 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1774,,N,6/2/25, 8:25:42 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1775,,N,6/2/25, 8:33:24 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1776,,N,6/2/25, 8:40:54 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1777,,N,6/2/25, 8:48:24 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1778,,N,6/2/25, 8:56:06 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1779,,N,6/2/25, 9:03:54 AM,,,,,,,,,,,,,0,0,OFF,something swims through but it is too small to be a seal and doesn't quite swim right
May_23_2025_131113_1780,,N,6/2/25, 9:11:46 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1781,,N,6/2/25, 9:19:28 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1782,,N,6/2/25, 9:27:06 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1783,,N,6/2/25, 9:34:20 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1784,,N,6/2/25, 9:41:52 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1785,,N,6/2/25, 9:49:32 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1786,,N,6/2/25, 9:57:22 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1787,,N,6/2/25, 10:05:18 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1788,,N,6/2/25, 10:13:16 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1789,,N,6/2/25, 10:20:36 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1790,,N,6/2/25, 10:28:12 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1791,,N,6/2/25, 10:35:30 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1792,,N,6/2/25, 10:42:38 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1793,N,Y,6/2/25, 10:50:08 AM,17:47:55,17:48:01,,,,,,,,,,,0:00:06,6,OFF,
May_23_2025_131113_1794,N,Y,6/2/25, 10:58:00 AM,17:51:51,17:52:00,,,,,,,,,,,0:00:09,9,OFF,
May_23_2025_131113_1795,N,Y,6/2/25, 11:06:00 AM,18:00:16,18:00:29,,,,,,,,,,,0:00:13,13,OFF,
May_23_2025_131113_1796,,N,6/2/25, 11:13:48 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1797,,N,6/2/25, 11:21:32 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1798,,N,6/2/25, 11:29:08 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1799,,N,6/2/25, 11:36:48 AM,,,,,,,,,,,,,0,0,OFF,Something drifts by on the left side of fov but I can't say it was a seal
May_23_2025_131113_1800,,N,6/2/25, 11:44:28 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1801,,N,6/2/25, 11:52:06 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1802,,N,6/2/25, 11:59:36 AM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1803,,N,6/2/25, 12:07:08 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1804,,N,6/2/25, 12:14:50 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1805,N,Y,6/2/25, 12:22:34 PM,19:16:38,19:16:46,,,,,,,,,,,0:00:08,8,OFF,
May_23_2025_131113_1806,,N,6/2/25, 12:30:18 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1807,,N,6/2/25, 12:38:10 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1808,,N,6/2/25, 12:45:50 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1809,,N,6/2/25, 12:53:26 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1810,,N,6/2/25, 1:01:08 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1811,,N,6/2/25, 1:08:56 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1812,,N,6/2/25, 1:16:54 PM,,,,,,,,,,,,,0,0,OFF,One quick object top right of screen but not enough evidence of it being a seal
May_23_2025_131113_1813,,N,6/2/25, 1:24:48 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1814,,N,6/2/25, 1:32:50 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1815,,N,6/2/25, 1:40:58 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1816,,N,6/2/25, 1:48:34 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1817,,N,6/2/25, 1:56:02 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1818,,N,6/2/25, 2:03:26 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1819,,N,6/2/25, 2:10:44 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1820,,N,6/2/25, 2:17:58 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1821,,N,6/2/25, 2:24:56 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1822,,N,6/2/25, 2:32:10 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1823,,N,6/2/25, 2:39:44 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1824,,N,6/2/25, 2:47:26 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1825,,N,6/2/25, 2:54:58 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1826,,N,6/2/25, 3:02:34 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1827,,N,6/2/25, 3:10:28 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1828,,N,6/2/25, 3:18:08 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1829,,N,6/2/25, 3:25:56 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1830,,N,6/2/25, 3:33:44 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1831,,N,6/2/25, 3:41:30 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1832,N,Y,6/2/25, 3:49:18 PM,22:45:10,22:45:19,,,,,,,,,,,0:00:09,9,OFF,
May_23_2025_131113_1833,,N,6/2/25, 3:57:10 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1834,,N,6/2/25, 4:05:04 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1835,,N,6/2/25, 4:13:02 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1836,,N,6/2/25, 4:21:16 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1837,,N,6/2/25, 4:29:26 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1838,N,Y,6/2/25, 4:37:44 PM,23:30:51,23:31:05,,,,,,,,,,,0:00:14,14,OFF,
May_23_2025_131113_1839,,N,6/2/25, 4:46:18 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1840,,Y,6/2/25, 4:54:56 PM,23:51:43,23:51:56,,,,,,,,,,,0:00:13,13,OFF,
May_23_2025_131113_1841,,N,6/2/25, 5:03:18 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1842,,N,6/2/25, 5:11:42 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1843,,N,6/2/25, 5:19:56 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1844,,N,6/2/25, 5:28:06 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1845,,N,6/2/25, 5:36:12 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1846,,N,6/2/25, 5:44:20 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1847,,N,6/2/25, 5:52:36 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1848,N,Y,6/2/25, 6:00:38 PM,0:57:09,0:57:27,0:57:12,0:57:26,,,,,,,,,0:00:32,32,OFF,
May_23_2025_131113_1849,,N,6/2/25, 6:08:20 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1850,,N,6/2/25, 6:15:50 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1851,,N,6/2/25, 6:23:20 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1852,,N,6/2/25, 6:30:52 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1853,,N,6/2/25, 6:38:16 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1854,,N,6/2/25, 6:45:52 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1855,N,Y,6/2/25, 6:53:28 PM,1:46:42,1:46:47,,,,,,,,,,,0:00:05,5,OFF,
May_23_2025_131113_1856,,N,6/2/25, 7:00:56 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1857,,N,6/2/25, 7:08:28 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1858,,N,6/2/25, 7:16:08 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1859,,N,6/2/25, 7:23:58 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1860,,N,6/2/25, 7:31:56 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1861,N,Y,6/2/25, 7:39:58 PM,2:34:15,2:34:23,2:34:30,2:34:50,,,,,,,,,0:00:28,28,OFF,
May_23_2025_131113_1862,,N,6/2/25, 7:48:02 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1863,N,Y,6/2/25, 7:56:14 PM,2:49:02,2:49:46,,,,,,,,,,,0:00:44,44,OFF,
May_23_2025_131113_1864,,N,6/2/25, 8:04:28 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1865,,N,6/2/25, 8:12:42 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1866,,N,6/2/25, 8:20:44 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1867,,N,6/2/25, 8:28:54 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1868,,N,6/2/25, 8:37:20 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1869,,N,6/2/25, 8:45:40 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1870,,N,6/2/25, 8:54:00 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1871,N,Y,6/2/25, 9:02:24 PM,3:57:32,3:57:39,,,,,,,,,,,0:00:07,7,OFF,
May_23_2025_131113_1872,,N,6/2/25, 9:10:56 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1873,,N,6/2/25, 9:19:36 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1874,N,Y,6/2/25, 9:28:18 PM,4:26:56,4:27:04,,,,,,,,,,,0:00:08,8,OFF,
May_23_2025_131113_1875,,N,6/2/25, 9:36:40 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1876,,N,6/2/25, 9:44:50 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1877,,N,6/2/25, 9:52:48 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1878,,N,6/2/25, 10:00:52 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1879,,N,6/2/25, 10:09:06 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1880,,N,6/2/25, 10:16:46 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1881,N,Y,6/2/25, 10:24:52 PM,5:23:22,5:23:47,,,,,,,,,,,0:00:25,25,OFF,
May_23_2025_131113_1882,,N,6/2/25, 10:33:08 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1883,N,Y,6/2/25, 10:41:34 PM,5:34:21,5:34:38,,,,,,,,,,,0:00:17,17,OFF,
May_23_2025_131113_1884,,N,6/2/25, 10:50:10 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1885,,N,6/2/25, 10:58:54 PM,,,,,,,,,,,,,0,0,OFF,
May_23_2025_131113_1886,N,Y,6/2/25, 11:07:38 PM,6:05:59,6:06:10,,,,,,,,,,,0:00:11,11,OFF,
May_23_2025_131113_1887,,N,6/2/25, 11:16:24 PM,,,,,,,,,,,,,0,0,OFF,
