Region_ID,Region_name,Region_class,TAST_Status,Process_ID,Height_mean,Ping_S,Ping_E,Dist_M,Date_M,Time_M,Lat_M,Lon_M,Standard_deviation,Num_targets,TS_mean,Target_range_mean,Speed_2D_mean_unsmoothed,Speed_4D_mean_unsmoothed,Speed_2D_max_unsmoothed,Speed_4D_max_unsmoothed,Direction_horizontal,Direction_vertical,Fish_track_change_in_range,Time_in_beam,Tortuosity_2D,Tortuosity_3D,Distance_2D_unsmoothed,Distance_3D_unsmoothed,Thickness_mean,Exclude_below_line_range_mean,Target_depth_mean,Target_depth_max,Target_depth_min,Fish_track_change_in_depth,Region_bottom_altitude_min,Region_bottom_altitude_max,Region_bottom_altitude_mean,Region_top_altitude_min,Region_top_altitude_max,Region_top_altitude_mean
7,Region 7,Unclassified regions,ON,90,0.58736,3601,3745,0,5/31/2023, 00:14:16.4460,999,999,539660146.6,141,87.421509,12.846239,0.820007,1.8768,4.645123,19.999773,0,-90,1.616875,16.593,8.415226,1.386634,13.606368,31.1425,0.58736,-9999,10.991854,12.479982,10.274399,0.970457,-9999,-9999,-9999,-9999,-9999,-9999
17,Region 17,Unclassified regions,ON,108,0.408524,3147,3198,0,5/31/2023, 03:43:47.7450,999,999,167437623.3,40,81.520728,7.059139,0.729115,0.9099,1.523368,1.581706,0,-90,4.313873,5.923,1.001084,1.213991,4.318551,5.3896,0.408524,-9999,5.418476,7.06847,3.102276,3.966194,-9999,-9999,-9999,-9999,-9999,-9999
18,Region 18,Unclassified regions,ON,107,0.371256,460,483,0,5/31/2023, 12:08:01.6170,999,999,25638803.28,23,77.158258,2.825555,0.170901,0.7627,0.568169,3.016697,0,90,-0.43636,2.579,1.010068,1.03061,0.440753,1.967,0.371256,-9999,2.49606,3.030602,1.852603,-1.177319,-9999,-9999,-9999,-9999,-9999,-9999
20,Region 20,Unclassified regions,ON,106,0.337997,2802,2832,0,5/31/2023, 13:07:00.4250,999,999,112249898.5,24,85.037127,6.796891,0.14736,0.4669,0.437662,1.0416,0,90,-0.429735,3.53,1.210473,1.177403,0.520182,1.6481,0.337997,-9999,6.722323,6.85602,6.540079,-0.218773,-9999,-9999,-9999,-9999,-9999,-9999
21,Region 21,Unclassified regions,ON,105,0.431136,2058,2087,0,5/31/2023, 13:52:24.7960,999,999,267610024.4,26,86.034476,6.811914,0.317736,1.2799,0.582265,8.904109,0,-90,1.054247,3.318,1,1.833364,1.054247,4.2468,0.431136,-9999,6.434323,7.205722,5.469573,1.736148,-9999,-9999,-9999,-9999,-9999,-9999
23,Region 23,Unclassified regions,ON,105,0.513435,2500,2564,0,5/31/2023, 13:53:17.9800,999,999,3551496384,62,98.107792,16.726556,0.600228,2.3872,1.235985,21.905265,0,90,-4.453094,7.419,1,1.464719,4.453094,17.7107,0.513435,-9999,14.871609,19.1422,10.275108,-8.867092,-9999,-9999,-9999,-9999,-9999,-9999
24,Region 24,Unclassified regions,ON,104,0.335218,2763,2801,0,5/31/2023, 14:01:47.3240,999,999,1.00682E+12,36,123.518467,31.612265,0.909246,1.7186,2.275637,3.841519,0,90,-4.041598,4.445,1,1.03963,4.041598,7.6394,0.335218,-9999,25.156887,28.308436,21.354608,-6.953828,-9999,-9999,-9999,-9999,-9999,-9999
28,Region 28,Unclassified regions,ON,103,0.282065,1298,1523,0,5/31/2023, 14:31:01.4320,999,999,2913793012,123,96.00648,18.974337,0.304713,4.3771,3.82488,163.629485,0,-90,-1.280849,26.114,6.212511,6.213501,7.957287,114.3046,0.282065,-9999,17.653568,19.343955,14.309582,1.513911,-9999,-9999,-9999,-9999,-9999,-9999
8,Region 8,Unclassified regions,ON,89,0.350178,1159,1219,0,5/31/2023, 14:54:52.0150,999,999,1022020580,52,91.455277,15.918276,0.655487,10.8437,2.168176,122.961951,0,90,-1.347885,7.04,3.423609,54.899642,4.61463,76.3399,0.350178,-9999,14.923078,16.841958,12.102877,-1.38982,-9999,-9999,-9999,-9999,-9999,-9999
33,Region 33,Unclassified regions,ON,102,0.321154,2948,3155,0,6/5/2023, 23:39:01.1490,999,999,1079872119,139,92.287461,13.537402,0.316464,2.922,2.752533,175.756052,0,-90,3.482089,22.948,2.08559,19.239763,7.26221,67.0552,0.321154,-9999,11.746271,13.558596,9.163425,2.852106,-9999,-9999,-9999,-9999,-9999,-9999
1,Region 1,Unclassified regions,ON,101,0.306427,2484,2560,0,6/5/2023, 23:50:44.6640,999,999,1.64822E+11,63,112.924796,25.493509,0.405585,1.2452,0.866326,5.917932,0,-90,3.36169,8.331,1.005127,1.261682,3.378926,10.3736,0.306427,-9999,24.655525,25.305998,23.744167,1.319337,-9999,-9999,-9999,-9999,-9999,-9999
18,Region 18,Unclassified regions,ON,174,0.328171,1970,2227,0,6/6/2023, 12:33:00.8830,999,999,84322160.16,192,78.704739,9.667564,0.292972,1.0151,0.805768,11.508971,0,90,-2.400856,27.967,3.412765,1.69811,8.193557,28.3886,0.328171,-9999,8.485593,9.892807,7.452025,-1.82191,-9999,-9999,-9999,-9999,-9999,-9999
9,Region 9,Unclassified regions,ON,88,0.601983,4462,4487,0,6/6/2023, 13:27:21.8190,999,999,280106783.7,26,86.388813,6.940738,0.596384,1.3047,3.243872,6.608237,0,90,-0.24125,2.731,6.751208,1.943583,1.628726,3.5633,0.601983,-9999,5.536926,6.019173,4.733113,-1.28606,-9999,-9999,-9999,-9999,-9999,-9999
7,Region 7,Unclassified regions,ON,99,0.406222,232,529,0,6/6/2023, 13:28:05.6330,999,999,288976567,249,86.449808,9.708153,0.419589,3.2862,3.576939,123.348134,0,-90,5.187426,32.364,2.617788,17.304037,13.579581,106.3555,0.406222,-9999,8.888287,11.68142,5.667782,3.266964,-9999,-9999,-9999,-9999,-9999,-9999
10,Region 10,Unclassified regions,ON,98,0.4041,2581,2820,0,6/6/2023, 14:09:23.4580,999,999,42246125220,205,106.056479,18.321277,0.794604,1.4763,2.779769,40.000118,0,90,-20.808299,26.187,1,1.66905,20.808299,38.66,0.4041,-9999,15.309365,19.435719,5.405544,-14.030175,-9999,-9999,-9999,-9999,-9999,-9999
12,Region 12,Unclassified regions,ON,97,0.378393,0,161,0,6/6/2023, 14:25:13.0540,999,999,189998022.3,75,86.633592,7.03732,0.27478,0.8054,1.39683,8.158122,0,90,-4.219608,18.138,1.181141,1.470218,4.983952,14.6082,0.378393,-9999,5.994754,6.590779,4.243198,-2.256445,-9999,-9999,-9999,-9999,-9999,-9999
14,Region 14,Unclassified regions,ON,97,0.469946,416,517,0,6/6/2023, 14:25:56.2680,999,999,154437852.5,90,83.834826,5.111501,0.638872,1.1523,3.266178,6.349982,0,90,-4.980229,11.195,1.436112,2.439386,7.152168,12.9001,0.469946,-9999,4.654077,8.129745,3.210584,-4.733871,-9999,-9999,-9999,-9999,-9999,-9999
16,Region 16,Unclassified regions,ON,97,0.476519,558,595,0,6/6/2023, 14:26:08.3700,999,999,185512871,38,84.299617,6.149694,0.475589,1.271,1.53096,5.905083,0,-90,-0.514628,4.096,3.785281,1.902074,1.948013,5.2061,0.476519,-9999,5.651655,6.156897,4.819285,0.583308,-9999,-9999,-9999,-9999,-9999,-9999
18,Region 18,Unclassified regions,ON,97,0.382994,1008,1080,0,6/6/2023, 14:26:59.9040,999,999,422302729.8,50,85.136269,7.787139,0.543239,1.9665,1.854269,38.053409,0,-90,2.610648,7.827,1.628688,3.059923,4.25193,15.3921,0.382994,-9999,6.523371,7.92987,5.572105,0.125399,-9999,-9999,-9999,-9999,-9999,-9999
19,Region 19,Unclassified regions,ON,97,0.412895,1196,1248,0,6/6/2023, 14:27:19.4690,999,999,130594964.9,41,83.796305,3.900982,0.323182,0.9865,0.90336,6.611467,0,90,-1.605973,5.768,1.160738,2.211865,1.864114,5.6902,0.412895,-9999,3.542064,4.04008,3.051827,-0.625076,-9999,-9999,-9999,-9999,-9999,-9999
10,Region 10,Unclassified regions,ON,87,0.515673,1048,1081,0,6/6/2023, 15:09:37.1600,999,999,135032069.6,34,84.920201,10.463188,0.974208,1.014,1.863198,1.908542,0,90,-3.523709,3.617,1,1.037469,3.523709,3.6677,0.515673,-9999,7.470103,8.549433,5.8474,-2.675382,-9999,-9999,-9999,-9999,-9999,-9999
20,Region 20,Unclassified regions,ON,96,0.373574,1162,1262,0,6/6/2023, 15:16:50.9080,999,999,20278961.14,60,78.111083,6.255739,0.529428,1.0517,1.946287,8.813344,0,-90,3.822238,11.016,1.525853,2.987358,5.832175,11.585,0.373574,-9999,5.613175,6.828223,2.578188,3.876677,-9999,-9999,-9999,-9999,-9999,-9999
23,Region 23,Unclassified regions,ON,96,0.54129,2168,2218,0,6/6/2023, 15:18:38.2300,999,999,96920310.62,50,81.656182,7.306518,0.612458,0.9192,3.216119,7.025772,0,90,-2.050886,5.502,1.643067,1.417825,3.369742,5.0576,0.54129,-9999,7.240685,8.368478,6.248043,-2.049196,-9999,-9999,-9999,-9999,-9999,-9999
24,Region 24,Unclassified regions,ON,96,0.389859,1467,1535,0,6/6/2023, 15:17:22.5340,999,999,9360511.943,27,77.147021,4.844865,0.641796,0.9076,0.856098,1.298194,0,-90,4.434571,7.506,1.086311,1.445474,4.817324,6.8122,0.389859,-9999,4.372466,6.440949,1.388651,4.709887,-9999,-9999,-9999,-9999,-9999,-9999
29,Region 29,Unclassified regions,ON,96,0.509053,2727,2823,0,6/6/2023, 15:19:42.4400,999,999,147264925.3,80,82.228602,6.966126,0.86126,4.2098,4.157799,54.346266,0,90,-3.462777,10.57,2.628964,10.143378,9.103516,44.4975,0.509053,-9999,6.560367,9.948272,4.166369,-1.893962,-9999,-9999,-9999,-9999,-9999,-9999
30,Region 30,Unclassified regions,ON,95,0.495545,558,692,0,6/6/2023, 15:22:51.3670,999,999,315036417.1,102,85.155988,7.479843,0.663343,1.8879,4.635517,33.869721,0,90,-7.13711,14.769,1.372673,3.299578,9.796919,27.882,0.495545,-9999,6.964114,10.562087,3.081029,-5.381421,-9999,-9999,-9999,-9999,-9999,-9999
31,Region 31,Unclassified regions,ON,95,0.713168,732,773,0,6/6/2023, 15:23:05.3600,999,999,45810603.06,42,81.324979,5.576895,0.872318,1.4377,3.157501,5.789746,0,90,-3.937127,4.519,1.001239,1.616087,3.942005,6.4969,0.713168,-9999,5.504188,7.181714,3.427276,-3.723508,-9999,-9999,-9999,-9999,-9999,-9999
34,Region 34,Unclassified regions,ON,95,0.481356,1892,2064,0,6/6/2023, 15:25:20.3420,999,999,231858678,128,83.109315,6.970949,0.766975,2.6381,2.271786,70.424356,0,90,-4.786747,18.97,3.039543,8.867684,14.549521,50.044,0.481356,-9999,6.753604,9.73247,3.25531,-4.372514,-9999,-9999,-9999,-9999,-9999,-9999
35,Region 35,Unclassified regions,ON,95,0.529579,2791,2829,0,6/6/2023, 15:26:51.6250,999,999,138792167.3,39,81.96178,8.920964,0.649479,2.2412,2.742479,11.917857,0,90,-0.925773,4.134,2.900221,2.046611,2.684945,9.2653,0.529579,-9999,8.390697,9.078156,6.857015,-2.221141,-9999,-9999,-9999,-9999,-9999,-9999
36,Region 36,Unclassified regions,ON,95,0.488911,2876,2920,0,6/6/2023, 15:27:01.2860,999,999,120706911.1,44,81.778658,4.287083,0.502333,0.9818,1.947713,3.840742,0,90,-1.033406,4.906,2.384779,1.850023,2.464446,4.8169,0.488911,-9999,4.158784,4.668682,3.747521,-0.805733,-9999,-9999,-9999,-9999,-9999,-9999
40,Region 40,Unclassified regions,ON,95,0.511208,2947,2988,0,6/6/2023, 15:27:08.9520,999,999,197638361.4,34,82.677686,6.476193,0.90676,5.8437,4.282656,46.785563,0,90,-0.990056,4.576,4.191009,26.728797,4.149334,26.7405,0.511208,-9999,6.200084,7.278543,5.447036,-0.994698,-9999,-9999,-9999,-9999,-9999,-9999
42,Region 42,Unclassified regions,ON,95,0.565345,3459,3601,0,6/6/2023, 15:28:10.8640,999,999,232284734.8,134,82.900625,5.483418,0.551382,1.1972,2.786135,8.51332,0,90,-1.864435,15.637,4.624433,7.577791,8.621955,18.7213,0.565345,-9999,5.053826,7.510045,2.943498,-1.146405,-9999,-9999,-9999,-9999,-9999,-9999
13,Region 13,Unclassified regions,ON,86,0.449276,1981,2023,0,6/6/2023, 16:46:22.2040,999,999,93559740.86,34,85.522694,14.358679,0.846904,6.2662,2.625514,112.433397,0,-90,3.930483,4.641,1,7.133365,3.930483,29.0814,0.449276,-9999,14.070335,16.261104,11.443108,4.055726,-9999,-9999,-9999,-9999,-9999,-9999
43,Region 43,Unclassified regions,ON,94,0.270282,3083,3239,0,6/6/2023, 16:55:04.8970,999,999,7174910699,87,101.171301,21.338357,0.317428,4.1019,2.212118,137.420182,0,90,-5.00642,17.423,1.10469,3.883191,5.53054,71.467,0.270282,-9999,19.996752,24.016412,15.310345,-8.706067,-9999,-9999,-9999,-9999,-9999,-9999
22,Region 22,Unclassified regions,ON,175,0.308996,1302,1430,0,6/12/2023, 22:04:22.0140,999,999,35703426.92,72,77.698759,10.602392,0.388536,1.036,1.47759,10.377735,0,90,-5.132327,13.998,1.059699,1.222881,5.438722,14.5018,0.308996,-9999,10.200669,12.493638,8.080957,-3.317468,-9999,-9999,-9999,-9999,-9999,-9999
2,Region 2,Unclassified regions,ON,178,0.309086,394,548,0,6/13/2023, 00:15:18.3180,999,999,47089013.65,79,79.656141,12.139156,0.325286,1.1959,1.549257,11.819358,0,90,-0.999758,16.945,5.513303,2.078016,5.511966,20.264,0.309086,-9999,11.475443,13.543265,9.782184,-2.422,-9999,-9999,-9999,-9999,-9999,-9999
25,Region 25,Unclassified regions,ON,176,0.361668,2015,2159,0,6/13/2023, 01:11:48.6290,999,999,70642093.52,97,76.984087,5.606071,0.457793,1.9639,3.313088,61.770579,0,90,-6.62485,15.697,1.084701,3.699064,7.185979,30.827,0.361668,-9999,4.85671,9.344169,2.11456,-7.229609,-9999,-9999,-9999,-9999,-9999,-9999
4,Region 4,Unclassified regions,ON,179,0.293236,2212,2483,0,6/13/2023, 01:36:30.6220,999,999,20416284.73,72,76.592318,11.53264,0.14557,1.3109,0.656982,12.027555,0,-90,1.549046,29.648,2.786149,2.70413,4.315873,38.8669,0.293236,-9999,10.602804,11.717811,9.601557,1.533818,-9999,-9999,-9999,-9999,-9999,-9999
45,Region 45,Unclassified regions,ON,93,0.339216,1292,1347,0,6/13/2023, 02:13:22.7550,999,999,188044271.5,42,84.542103,11.30295,0.35136,1.592,1.553551,14.425324,0,90,-0.341879,6.058,6.226006,1.509627,2.128542,9.6445,0.339216,-9999,9.871667,11.757867,8.427877,-3.189853,-9999,-9999,-9999,-9999,-9999,-9999
14,Region 14,Unclassified regions,ON,85,0.520579,3816,3841,0,6/13/2023, 03:26:14.0640,999,999,47544182.8,20,84.064959,5.050179,0.666991,0.8995,1.657118,1.667491,0,-90,1.714872,2.753,1.070766,1.443506,1.836228,2.4765,0.520579,-9999,3.704575,4.349914,3.114359,1.164208,-9999,-9999,-9999,-9999,-9999,-9999
1,Region 1,Unclassified regions,ON,92,0.595171,2252,2278,0,6/20/2023, 22:31:45.0630,999,999,288104135.2,27,89.172953,15.725631,0.928619,1.412,1.471612,2.428176,0,90,-2.780285,2.994,1,1.015361,2.780285,4.2274,0.595171,-9999,12.687416,14.809961,10.735149,-4.074812,-9999,-9999,-9999,-9999,-9999,-9999
2,Region 2,Unclassified regions,ON,91,0.463363,734,748,0,6/21/2023, 00:00:33.3230,999,999,14072174.9,15,74.888917,5.14571,0.274964,1.2393,0.868889,2.883626,0,-90,-0.275965,1.627,1.621102,1.017033,0.447367,2.0163,0.463363,-9999,4.838629,5.042502,4.574602,0.442693,-9999,-9999,-9999,-9999,-9999,-9999
